,ticker,entry_date,entry_price,exit_date,exit_price,profit_percentage
5063,8050.SR,2023-07-10,17.415627011489867,2023-07-11,16.8580638381958,3.201510763443761
5062,8050.SR,2023-08-23,16.18898803024292,2023-08-24,15.218175073242188,5.996748871437433
5061,8050.SR,2023-09-05,16.595680718994142,2023-09-06,18.235571393966676,-9.881430612819884
5060,8050.SR,2023-09-13,21.449755054092407,2023-09-14,21.121778065109254,1.5290477124613033
5059,8050.SR,2023-10-02,20.072247498321534,2023-10-04,19.449090455245972,3.104570343344316
5058,8050.SR,2023-10-16,19.678672819519043,2023-10-18,19.05551577644348,3.166661943062845
5057,8050.SR,2023-10-25,21.712136263275145,2023-10-26,20.924990725708007,3.625371211853301
5056,8050.SR,2023-10-31,22.794463764953612,2023-11-01,22.499283710861206,1.294963799702292
5055,8050.SR,2023-11-20,21.309792687606812,2023-11-21,20.80909268760681,2.349623984334654
5054,8050.SR,2023-11-26,20.849147694396972,2023-11-28,20.108111923599242,3.5542736885924437
5053,8050.SR,2024-01-02,21.26973577079773,2024-01-03,20.54872845840454,3.389827312209008
5052,8050.SR,2024-01-09,22.5315,2024-01-10,22.110911923599243,1.8666670057508736
5051,8050.SR,2024-01-14,22.35124769439697,2024-01-15,22.01077154159546,1.5232981955045921
5050,8050.SR,2024-02-11,22.55152845840454,2024-02-12,24.734580764007568,-9.680285350190726
5049,8050.SR,2024-02-15,26.78745,2024-02-18,25.936259617996217,3.1775715195129894
5048,8050.SR,2024-02-19,26.336819235992433,2024-02-20,25.58576923599243,2.8517111093415664
5047,8050.SR,2024-02-28,27.28815,2024-03-04,26.73738076400757,2.018345824075408
5046,8050.SR,2024-03-06,28.940459617996215,2024-03-10,31.79445,-9.861593145635714
5045,8050.SR,2024-03-12,33.5469,2024-03-17,32.445361528015134,3.2835775346898424
5044,8050.SR,2024-03-25,30.893190382003784,2024-03-26,29.140740382003784,5.672609330180591
5043,8050.SR,2024-03-27,30.692909617996214,2024-03-28,29.79165,2.936377258504606
5042,8050.SR,2024-04-04,30.943259617996215,2024-04-15,33.59696923599243,-8.576050651279326
5041,8050.SR,2024-04-22,35.95026152801513,2024-04-23,35.34941923599243,1.671315496702252
5040,8050.SR,2024-05-02,35.5497,2024-05-05,33.5469,5.63380281690141
5039,8050.SR,2024-05-07,35.649838471984864,2024-05-09,33.39668847198487,6.320224989997129
5038,8050.SR,2024-06-10,28.189409617996215,2024-06-12,27.188009617996215,3.5523979167009694
5037,8050.SR,2024-06-25,27.939059617996215,2024-06-27,27.58856923599243,1.2544816711655704
5036,8050.SR,2024-07-08,28.74018076400757,2024-07-09,28.439759617996216,1.0453001269483362
5035,8050.SR,2024-08-21,27.188009617996215,2024-08-22,26.78745,1.4732951165762354
5034,8050.SR,2024-08-26,27.888990382003783,2024-08-27,27.238080764007567,2.333930375680561
5033,8050.SR,2024-09-30,28.189409617996215,2024-10-01,27.188009617996215,3.5523979167009694
5032,8050.SR,2024-10-15,24.5343,2024-10-17,24.01357154159546,2.1224508480149873
5031,8050.SR,2024-10-27,23.853347694396973,2024-10-28,23.5329,1.3434076361207912
5030,8050.SR,2024-11-03,24.133740382003783,2024-11-04,23.172395388793944,3.983406542015762
5029,8050.SR,2024-11-19,22.27113577079773,2024-11-20,21.75040731239319,2.338131578755532
5028,8050.SR,2024-12-31,18.26553577079773,2025-01-01,20.00797154159546,-9.539472549080507
5027,8050.SR,2025-01-05,21.089483465194704,2025-01-06,20.668895388793946,1.9943024071446842
5026,8050.SR,2025-01-07,21.249707312393188,2025-01-08,20.76903577079773,2.262014881094967
5025,8050.SR,2025-03-16,16.543128458404542,2025-03-17,16.0224,3.147702441614005
5024,8050.SR,2025-04-08,14.920859617996216,2025-04-09,14.320020191001893,4.026841900379814
5023,8050.SR,2025-04-14,16.30279268760681,2025-04-15,16.122540382003784,1.1056529335618208
5022,8050.SR,2025-05-14,13.879403656196594,2025-05-15,13.639067885398864,1.7316001231106886
5021,8050.SR,2025-06-16,11.956715579795837,2025-06-17,11.77646422920227,1.507532310111575
5020,8060.SR,2022-02-28,18.125340382003785,2022-03-01,17.704752305603026,2.320442361558903
5019,8060.SR,2022-07-19,12.99817154159546,2022-07-20,12.737808267402649,2.003076150823382
5018,8060.SR,2022-07-26,13.899432114601135,2022-07-27,13.438788076400757,3.314121284973067
5017,8060.SR,2022-08-07,15.561755961799621,2022-08-08,15.401532114601135,1.0296000502243894
5016,8060.SR,2022-08-16,15.962315579795838,2022-08-18,15.621840382003784,2.132993775809118
5015,8060.SR,2022-09-21,14.920859617996216,2022-09-25,14.400132114601135,3.4899296469958463
5014,8060.SR,2022-10-05,14.820720191001891,2022-10-09,14.5203,2.0270282896527854
5013,8060.SR,2022-11-07,14.159796343803405,2022-11-08,13.719179808998108,3.1117434467771807
5012,8060.SR,2022-11-16,14.199852305603027,2022-11-17,13.959515579795838,1.6925297575972438
5011,8060.SR,2022-12-25,14.440188076400757,2022-12-26,14.039628458404541,2.7739224439246755
5010,8060.SR,2022-12-27,15.221279808998109,2022-12-28,14.680523847198486,3.5526313725600946
5009,8060.SR,2023-01-26,15.021,2023-01-30,14.580384420204163,2.9333305358886714
5008,8060.SR,2023-01-31,15.00097154159546,2023-02-05,14.840747694396972,1.0680898017452451
5007,8060.SR,2023-05-18,16.623240382003786,2023-05-22,16.422959617996217,1.2048238454422648
5006,8060.SR,2023-05-23,16.623240382003786,2023-05-31,16.222680764007567,2.4096362008327947
5005,8060.SR,2023-07-05,18.78626422920227,2023-07-09,18.5859834651947,1.0661021348578894
5004,8060.SR,2023-07-30,19.0266,2023-07-31,18.5859834651947,2.3157922845137717
5003,8060.SR,2023-08-01,18.886404611206054,2023-08-03,18.686123847198488,1.0604493980221696
5002,8060.SR,2023-08-07,19.427159617996217,2023-08-08,19.126740382003785,1.5463878503069546
5001,8060.SR,2023-08-09,19.507271541595458,2023-08-10,19.226880764007568,1.437365430578085
5000,8060.SR,2023-09-05,19.367076152801513,2023-09-06,18.986543083190917,1.9648452177720734
4999,8060.SR,2023-09-21,17.76483577079773,2023-09-25,17.5245,1.3528735863283416
4998,8060.SR,2023-10-03,18.30559268760681,2023-10-04,17.925059617996215,2.078780382064457
4997,8060.SR,2023-10-16,17.32421923599243,2023-10-17,17.063856916809083,1.5028805375680299
4996,8060.SR,2023-10-19,17.72478076400757,2023-10-23,16.883604611206053,4.7457633693818755
4995,8060.SR,2023-11-05,18.00517154159546,2023-11-06,17.4644165348053,3.003331601373032
4994,8060.SR,2023-12-11,18.766235770797728,2023-12-12,18.30559268760681,2.4546376205489566
4993,8060.SR,2024-01-09,19.20685230560303,2024-01-10,18.84634769439697,1.8769583139913588
4992,8060.SR,2024-02-11,22.170995388793944,2024-02-12,21.75040731239319,1.8970193670841482
4991,8060.SR,2024-02-15,22.431359617996215,2024-02-19,21.850547694396973,2.5892854177830076
4990,8060.SR,2024-03-03,22.631640382003784,2024-03-04,22.150968840408325,2.123891743957187
4989,8060.SR,2024-03-14,28.640040382003786,2024-03-17,28.239480764007567,1.3986000461365062
4988,8060.SR,2024-03-25,31.143540382003785,2024-03-26,29.59136923599243,4.983926448221897
4987,8060.SR,2024-03-27,30.142140382003785,2024-03-28,29.34101923599243,2.6578110773104213
4986,8060.SR,2024-04-22,30.74298076400757,2024-04-23,30.34241923599243,1.3029365340009496
4985,8060.SR,2024-05-02,31.5441,2024-05-05,30.59276923599243,3.015875437903027
4984,8060.SR,2024-05-08,34.24788076400757,2024-05-09,32.84591923599243,4.0935716217761176
4983,8060.SR,2024-05-20,25.83611923599243,2024-05-23,25.335419235992433,1.937984553432741
4982,8060.SR,2024-06-03,26.336819235992433,2024-06-04,25.78605,2.0912519126065954
4981,8060.SR,2024-06-09,26.186609617996215,2024-06-12,25.886190382003782,1.1472246326457454
4980,8060.SR,2024-06-26,29.140740382003784,2024-07-01,27.939059617996215,4.123713907933795
4979,8060.SR,2024-07-08,29.441159617996217,2024-07-09,28.99053076400757,1.5306083722096169
4978,8060.SR,2024-08-19,23.192423847198487,2024-08-20,22.952088076400756,1.0362684486156568
4977,8060.SR,2024-10-15,22.932059617996217,2024-10-17,22.671695388793946,1.1353721974364068
4976,8060.SR,2024-10-21,22.992143083190918,2024-10-23,22.51147154159546,2.0905904241126105
4975,8060.SR,2025-01-05,19.987943083190917,2025-01-06,19.74760731239319,1.2024037180686236
4974,8060.SR,2025-01-08,20.5287,2025-01-16,20.929259617996216,-1.9512176513671855
4973,8060.SR,2025-01-21,22.83191923599243,2025-01-22,22.5315,1.3157861714877017
4972,8060.SR,2025-02-02,25.185209617996215,2025-02-03,24.734580764007568,1.789259890323279
4971,8060.SR,2025-03-13,19.367076152801513,2025-03-17,18.826319235992433,2.7921453529827627
4970,8060.SR,2025-03-18,19.507271541595458,2025-03-19,19.0266,2.4640634164061375
4969,8060.SR,2025-03-27,20.248307312393187,2025-04-03,19.867776152801515,1.879323311923287
4968,8060.SR,2025-04-08,18.906431159591676,2025-04-09,18.285564229202272,3.2838927936667925
4967,8060.SR,2025-04-14,19.5873834651947,2025-04-16,18.84634769439697,3.783230016987691
4966,8060.SR,2025-05-15,19.126740382003785,2025-05-20,18.926459617996215,1.0471243923821552
4965,8070.SR,2022-02-17,24.193823847198487,2022-02-20,23.793264229202272,1.6556275705983452
4964,8070.SR,2022-03-20,21.890604611206054,2022-03-21,21.409931159591675,2.1957979697295196
4963,8070.SR,2022-05-08,20.228280764007568,2022-05-09,19.5273,3.4653501806976674
4962,8070.SR,2022-05-24,18.145368840408324,2022-05-25,17.905031159591676,1.3245125129748503
4961,8070.SR,2022-05-29,18.145368840408324,2022-06-12,17.444388076400756,3.863138689396813
4960,8070.SR,2022-06-29,17.74480731239319,2022-07-03,17.083883465194702,3.7246042493619456
4959,8070.SR,2022-08-04,18.0252,2022-08-09,18.5859834651947,-3.111108144124334
4958,8070.SR,2022-09-29,18.085283465194703,2022-10-03,17.84494769439697,1.328902426441144
4957,8070.SR,2022-10-06,18.485843083190918,2022-10-09,18.0252,2.4918694869252507
4956,8070.SR,2022-10-20,18.30559268760681,2022-10-24,18.0252,1.5317323639383726
4955,8070.SR,2022-11-16,18.5259,2022-11-17,18.0252,2.7027027027026937
4954,8070.SR,2022-12-25,16.803492687606813,2022-12-26,16.162595388793946,3.8140719356848463
4953,8070.SR,2023-02-02,17.404331159591674,2023-02-05,17.0238,2.1864164506083807
4952,8070.SR,2023-05-09,17.704752305603026,2023-05-10,17.424359617996217,1.58371426364476
4951,8070.SR,2023-05-15,17.664695388793945,2023-05-18,17.925059617996215,-1.473924251008819
4950,8070.SR,2023-06-15,21.129540382003785,2023-06-18,20.829119235992433,1.4218063459024586
4949,8070.SR,2023-06-21,21.249707312393188,2023-06-22,19.887804611206054,6.409042163102403
4948,8070.SR,2023-07-03,21.149568840408325,2023-07-04,20.5287,2.9356099175983825
4947,8070.SR,2023-07-11,22.49144308319092,2023-07-12,21.930659617996216,2.493319184191463
4946,8070.SR,2023-07-25,20.508671541595458,2023-07-26,20.228280764007568,1.3671815700944077
4945,8070.SR,2023-09-04,19.80769268760681,2023-09-06,19.507271541595458,1.5166892517436854
4944,8070.SR,2023-09-13,20.628840382003784,2023-09-14,20.28836422920227,1.6504861470475065
4943,8070.SR,2024-01-02,18.946488076400758,2024-01-03,18.606011923599244,1.7970409683766269
4942,8070.SR,2024-02-20,21.830519235992433,2024-02-21,21.5301,1.376143337429762
4941,8070.SR,2024-02-25,21.730380764007567,2024-02-29,21.950688076400755,-1.013821684883165
4940,8070.SR,2024-03-10,23.27253577079773,2024-03-11,23.01217154159546,1.1187617531948295
4939,8070.SR,2024-03-14,24.053628458404543,2024-03-17,23.052228458404542,4.163197256213137
4938,8070.SR,2024-04-15,21.81049268760681,2024-04-16,21.369876152801513,2.020204408567373
4937,8070.SR,2024-04-24,23.052228458404542,2024-04-25,22.631640382003784,1.8245007295484146
4936,8070.SR,2024-05-02,23.633040382003784,2024-05-05,23.112311923599243,2.203391734569489
4935,8070.SR,2024-05-08,24.634440382003785,2024-05-09,23.0322,6.50406649048245
4934,8070.SR,2024-06-11,21.910631159591674,2024-06-12,21.409931159591675,2.285192043775563
4933,8070.SR,2024-08-07,19.607411923599244,2024-08-08,18.986543083190917,3.166500723438453
4932,8070.SR,2024-08-18,20.80909268760681,2024-08-20,20.48864308319092,1.5399499114477992
4931,8070.SR,2024-12-04,19.146768840408324,2024-12-12,18.906431159591676,1.255238849018884
4930,8070.SR,2025-01-08,20.428559617996214,2025-01-12,19.867776152801515,2.7450954726180803
4929,8070.SR,2025-02-04,21.429959617996214,2025-02-06,21.089483465194704,1.588785788077685
4928,8070.SR,2025-03-16,18.30559268760681,2025-03-17,17.5845834651947,3.9387373832492494
4927,8070.SR,2025-04-03,18.00517154159546,2025-04-06,16.84354769439697,6.451612218827853
4926,8070.SR,2025-04-08,17.123940382003784,2025-04-09,16.703352305603026,2.4561407422486154
4925,8070.SR,2025-04-14,17.864976152801514,2025-04-16,17.664695388793945,1.1210805001615534
4924,8070.SR,2025-06-16,14.680523847198486,2025-06-17,14.25993577079773,2.864939158700512
4923,8100.SR,2022-05-08,22.23108076400757,2022-05-09,21.5301,3.1531564814539537
4922,8100.SR,2022-05-11,21.209652305603026,2022-05-15,20.829119235992433,1.7941504373933839
4921,8100.SR,2022-06-19,21.510071541595458,2022-06-20,20.869176152801515,2.9795130506869825
4920,8100.SR,2022-06-21,21.189623847198487,2022-06-22,21.730380764007567,-2.5519892222181877
4919,8100.SR,2022-06-26,22.0308,2022-06-27,21.5301,2.2727272727272654
4918,8100.SR,2022-06-29,23.312592687606813,2022-06-30,22.431359617996215,3.780073205152637
4917,8100.SR,2022-07-03,22.631640382003784,2022-07-04,22.251107312393188,1.6814206269961245
4916,8100.SR,2022-07-06,22.5315,2022-07-13,21.890604611206054,2.8444417317708397
4915,8100.SR,2022-08-03,16.5231,2022-08-07,16.32281923599243,1.2121258359966922
4914,8100.SR,2022-08-16,17.063856916809083,2022-08-17,16.863576152801514,1.173713334470585
4913,8100.SR,2022-12-01,12.0168,2022-12-04,11.816520191001892,1.6666650772094709
4912,8100.SR,2022-12-22,13.0182,2022-12-25,12.317220191001892,5.3846139174241285
4911,8100.SR,2023-02-02,13.0182,2023-02-06,12.817920191001893,1.5384600712702807
4910,8100.SR,2023-05-10,13.719179808998108,2023-05-11,13.538928458404541,1.3138638978646806
4909,8100.SR,2023-05-14,13.75923577079773,2023-05-17,14.0196,-1.8922869957273447
4908,8100.SR,2023-07-10,13.458815579795838,2023-07-11,13.118340382003785,2.529756023280151
4907,8100.SR,2023-08-10,13.358676152801515,2023-08-13,13.218479808998108,1.0494778239983409
4906,8100.SR,2023-08-14,13.318620191001893,2023-08-15,13.138367885398864,1.353385733792511
4905,8100.SR,2023-11-07,13.619040382003783,2023-11-08,13.458815579795838,1.1764764455773773
4904,8100.SR,2023-11-19,14.199852305603027,2023-11-20,14.039628458404541,1.128348688072369
4903,8100.SR,2023-12-10,15.201252305603028,2023-12-11,15.00097154159546,1.3175280561177596
4902,8100.SR,2024-01-02,15.461615579795838,2024-01-03,15.30139173259735,1.036268469951206
4901,8100.SR,2024-01-10,15.922259617996216,2024-01-14,15.421559617996216,3.14465416349625
4900,8100.SR,2024-02-13,16.28276422920227,2024-02-14,15.942288076400757,2.091021819200013
4899,8100.SR,2024-02-29,17.32421923599243,2024-03-03,16.98374308319092,1.9653188877576933
4898,8100.SR,2024-03-10,18.606011923599244,2024-03-11,18.385704611206055,1.1840652005267085
4897,8100.SR,2024-03-17,21.04942845840454,2024-03-18,20.508671541595458,2.5689862215388195
4896,8100.SR,2024-04-22,20.949288076400755,2024-04-23,20.48864308319092,2.198857505466977
4895,8100.SR,2024-04-24,20.608811923599244,2024-04-29,19.32701923599243,6.219634068953907
4894,8100.SR,2024-05-02,20.929259617996216,2024-05-05,20.448588076400757,2.2966485693652983
4893,8100.SR,2024-05-08,22.211052305603026,2024-05-09,20.929259617996216,5.770967849566772
4892,8100.SR,2024-07-07,16.122540382003784,2024-07-08,15.721979808998109,2.4844755448886144
4891,8100.SR,2024-07-18,17.50447154159546,2024-07-22,17.143968840408323,2.0594892015476334
4890,8100.SR,2024-07-23,17.32421923599243,2024-07-25,16.943688076400758,2.1965270377154384
4889,8100.SR,2024-08-07,15.121140382003784,2024-08-08,14.720579808998108,2.649010345029248
4888,8100.SR,2024-08-20,16.883604611206053,2024-08-21,16.5231,2.1352348595440214
4887,8100.SR,2024-08-25,16.823519235992432,2024-09-04,16.623240382003786,1.1904694325796417
4886,8100.SR,2024-09-10,17.444388076400756,2024-09-11,16.72338076400757,4.133176292773407
4885,8100.SR,2024-09-12,17.404331159591674,2024-09-15,18.686123847198488,-7.364791418028188
4884,8100.SR,2024-10-15,16.382904611206055,2024-10-16,16.162595388793946,1.3447506876248005
4883,8100.SR,2024-12-04,15.601811923599243,2024-12-05,15.401532114601135,1.2836958295540353
4882,8100.SR,2024-12-30,15.922259617996216,2024-12-31,15.661896343803406,1.63521560657467
4881,8100.SR,2025-01-01,16.00237154159546,2025-01-02,15.78206422920227,1.3767166436583294
4880,8100.SR,2025-01-05,15.882203656196594,2025-01-21,16.5231,-4.035311205402866
4879,8100.SR,2025-02-04,19.32701923599243,2025-02-05,19.00657154159546,1.6580295724040388
4878,8100.SR,2025-02-09,18.72618076400757,2025-02-12,17.885004611206053,4.491979242335889
4877,8100.SR,2025-03-16,16.102511923599245,2025-03-17,15.842147694396973,1.6169168539517873
4876,8100.SR,2025-04-08,14.600411923599243,2025-04-09,14.23990826740265,2.469133460638167
4875,8100.SR,2025-04-15,15.862176152801513,2025-04-20,15.581784420204162,1.767675064860693
4874,8100.SR,2025-04-27,16.162595388793946,2025-04-29,15.681923847198487,2.9739749714252235
4873,8100.SR,2025-05-14,15.74200826740265,2025-05-15,15.581784420204162,1.0178107168846235
4872,8100.SR,2025-06-04,15.221279808998109,2025-06-12,14.540328458404542,4.47368000022587
4871,8100.SR,2025-06-16,14.700552305603027,2025-06-17,14.139767885398864,3.814716675579756
4870,8120.SR,2022-03-10,13.070821021270753,2022-03-13,12.917045397949218,1.1764802155219491
4869,8120.SR,2022-03-15,12.729099536132813,2022-03-17,12.882874204444885,-1.2080561384217947
4868,8120.SR,2022-04-17,13.019561843490601,2022-04-18,12.643669164848328,2.88713770218165
4867,8120.SR,2022-04-28,11.956715579795837,2022-05-09,11.476044038200378,4.020096809927352
4866,8120.SR,2022-05-10,12.116940382003785,2022-05-12,11.856576152801514,2.1487621544211475
4865,8120.SR,2022-06-26,9.613440382003784,2022-06-27,9.393132114601135,2.2916693571539946
4864,8120.SR,2022-08-04,9.5133,2022-08-07,9.393132114601135,1.2631566900955917
4863,8120.SR,2022-08-16,9.923873847198486,2022-08-18,9.74362154159546,1.8163502315571258
4862,8120.SR,2022-10-03,9.122753656196593,2022-10-06,8.932488076400757,2.0856156700734676
4861,8120.SR,2022-11-07,8.341661923599244,2022-11-08,8.171423847198486,2.040817261116034
4860,8120.SR,2022-11-20,9.953915579795837,2022-11-21,9.713579808998109,2.414484720822369
4859,8120.SR,2022-11-22,10.114140382003784,2022-11-24,9.613440382003784,4.950494862528326
4858,8120.SR,2022-11-28,9.893832114601135,2022-11-29,9.423173847198486,4.757087667861888
4857,8120.SR,2022-12-25,8.712179808998108,2022-12-26,8.431788076400757,3.2183878058595337
4856,8120.SR,2023-01-01,8.602026152801514,2023-01-05,8.852376152801513,-2.910360833051699
4855,8120.SR,2023-01-10,9.353076152801513,2023-01-11,9.082697694396973,2.890797145103475
4854,8120.SR,2023-02-02,9.723594038200378,2023-02-06,9.5133,2.162719230916183
4853,8120.SR,2023-04-05,9.703565579795837,2023-04-09,9.943902305603027,-2.476787772812128
4852,8120.SR,2023-04-27,10.414559617996217,2023-05-03,10.114140382003784,2.8846081544659086
4851,8120.SR,2023-05-09,11.115540382003784,2023-05-10,10.915259617996217,1.8018086132080904
4850,8120.SR,2023-05-11,11.0154,2023-05-17,11.155596343803406,-1.272730393843225
4849,8120.SR,2023-08-08,12.27716422920227,2023-08-09,13.49887154159546,-9.951054572417098
4848,8120.SR,2023-08-10,13.659096343803405,2023-08-13,13.5189,1.0263954530711428
4847,8120.SR,2023-08-29,13.49887154159546,2023-08-30,13.358676152801515,1.0385711750937583
4846,8120.SR,2023-09-07,14.219879808998108,2023-09-13,14.56035596179962,-2.3943673039069204
4845,8120.SR,2023-10-16,13.098311923599244,2023-10-17,12.918059617996215,1.376149130165909
4844,8120.SR,2023-11-09,13.799291732597352,2023-11-12,15.161196343803406,-9.869380527617205
4843,8120.SR,2023-11-21,15.902232114601135,2023-11-28,16.082483465194702,-1.1334971675332504
4842,8120.SR,2024-01-02,16.483043083190918,2024-01-04,16.202652305603028,1.7010862385831338
4841,8120.SR,2024-02-29,17.424359617996217,2024-03-03,17.24410731239319,1.0344845351840573
4840,8120.SR,2024-03-06,18.0252,2024-03-07,17.78486422920227,1.3333320617675886
4839,8120.SR,2024-03-17,21.79046422920227,2024-03-18,20.74900731239319,4.779415921820445
4838,8120.SR,2024-03-25,22.211052305603026,2024-03-26,21.830519235992433,1.7132599769466943
4837,8120.SR,2024-03-31,24.133740382003783,2024-04-02,22.952088076400756,4.89626674895438
4836,8120.SR,2024-04-03,23.55292845840454,2024-04-04,22.952088076400756,2.5510219804084837
4835,8120.SR,2024-04-21,23.673095388793946,2024-04-22,23.372676152801514,1.2690323384353064
4834,8120.SR,2024-04-23,24.434159617996215,2024-04-24,23.77323577079773,2.70491744971537
4833,8120.SR,2024-05-02,23.953488076400756,2024-05-05,22.952088076400756,4.180601993354741
4832,8120.SR,2024-05-06,24.193823847198487,2024-05-07,23.873376152801512,1.324502056478688
4831,8120.SR,2024-05-08,25.23528076400757,2024-05-09,22.711752305603028,10.000001513768712
4830,8120.SR,2024-07-21,20.829119235992433,2024-07-22,20.248307312393187,2.7884612739438865
4829,8120.SR,2024-07-23,21.00937154159546,2024-07-24,20.628840382003784,1.8112448477493992
4828,8120.SR,2024-07-25,20.688923847198485,2024-07-28,20.428559617996214,1.2584715914913418
4827,8120.SR,2024-08-21,16.422959617996217,2024-08-27,16.222680764007567,1.2195052453833275
4826,8120.SR,2024-10-15,15.621840382003784,2024-10-24,15.942288076400757,-2.0512800448667123
4825,8120.SR,2024-10-27,16.442988076400756,2024-10-28,16.102511923599245,2.0706464738618138
4824,8120.SR,2025-01-05,16.142568840408327,2025-01-12,16.402931159591674,-1.6128927295115763
4823,8120.SR,2025-04-14,14.420159617996216,2025-04-15,14.219879808998108,1.3888876011341822
4822,8120.SR,2025-05-15,14.980944038200379,2025-06-01,14.820720191001891,1.0695176938778208
4821,8120.SR,2025-06-11,15.581784420204162,2025-06-12,15.021,3.598974322074554
4820,8150.SR,2022-05-08,16.5231,2022-05-09,16.0224,3.0303030303030205
4819,8150.SR,2022-05-12,16.32281923599243,2022-05-16,16.062456916809083,1.5950818018571105
4818,8150.SR,2022-06-12,17.04382845840454,2022-06-13,16.483043083190918,3.2902547487040223
4817,8150.SR,2022-08-07,15.261335770797729,2022-08-09,14.76063577079773,3.2808399442863854
4816,8150.SR,2022-08-14,15.822120191001892,2022-08-15,15.5217,1.8987353614766667
4815,8150.SR,2022-08-17,16.26273577079773,2022-08-18,16.082483465194702,1.108376279018797
4814,8150.SR,2022-10-05,14.119740382003783,2022-10-09,13.5189,4.255321739269229
4813,8150.SR,2022-12-04,11.796491732597351,2022-12-05,11.25573577079773,4.584040527111516
4812,8150.SR,2022-12-07,11.395932114601136,2022-12-08,11.716379808998107,-2.8119480808980537
4811,8150.SR,2023-01-29,11.716379808998107,2023-01-30,11.415959617996215,2.564104236115422
4810,8150.SR,2023-02-05,12.657696343803405,2023-02-06,12.317220191001892,2.6898745518428653
4809,8150.SR,2023-02-07,12.417359617996215,2023-02-08,12.116940382003785,2.4193487604002346
4808,8150.SR,2023-04-03,11.656296343803406,2023-04-04,11.496071541595459,1.3745772883779204
4807,8150.SR,2023-04-11,13.318620191001893,2023-04-12,12.978144038200378,2.556392088059852
4806,8150.SR,2023-05-09,14.0196,2023-05-10,13.619040382003783,2.8571401323591057
4805,8150.SR,2023-05-21,16.04242845840454,2023-05-22,15.581784420204162,2.8714108926510398
4804,8150.SR,2023-05-29,17.404331159591674,2023-05-30,17.123940382003784,1.6110402348519095
4803,8150.SR,2023-08-09,14.119740382003783,2023-08-10,13.939488076400757,1.276597874510257
4802,8150.SR,2023-08-13,14.620440382003784,2023-08-15,14.23990826740265,2.602740441864728
4801,8150.SR,2023-10-03,13.679123847198486,2023-10-04,13.458815579795838,1.6105437004853804
4800,8150.SR,2023-10-30,11.676323847198486,2023-10-31,11.456015579795837,1.886794767648616
4799,8150.SR,2023-11-05,12.99817154159546,2023-11-06,12.577584420204163,3.235740658179308
4798,8150.SR,2023-11-15,13.5189,2023-11-16,13.27856422920227,1.7777760823567719
4797,8150.SR,2023-11-19,13.458815579795838,2023-11-22,13.198452305603027,1.9345184771211505
4796,8150.SR,2023-12-07,14.119740382003783,2023-12-12,13.919459617996216,1.418445088854708
4795,8150.SR,2024-01-09,14.76063577079773,2024-01-10,14.600411923599243,1.0854806641558934
4794,8150.SR,2024-02-29,16.102511923599245,2024-03-04,15.421559617996216,4.2288576393168205
4793,8150.SR,2024-03-17,19.5273,2024-03-18,19.146768840408324,1.9487136449569387
4792,8150.SR,2024-04-23,20.028,2024-04-24,19.74760731239319,1.40000343322753
4791,8150.SR,2024-05-02,19.847747694396972,2024-05-05,19.126740382003785,3.632690839760764
4790,8150.SR,2024-05-06,20.088083465194703,2024-05-07,19.80769268760681,1.395806514213802
4789,8150.SR,2024-05-08,20.688923847198485,2024-05-09,19.00657154159546,8.131656909892078
4788,8150.SR,2024-05-14,20.348447694396974,2024-05-15,20.028,1.5748016714081425
4787,8150.SR,2024-05-16,21.32981923599243,2024-05-20,20.5287,3.7558650972559753
4786,8150.SR,2024-06-10,19.387104611206055,2024-06-12,18.986543083190917,2.0661235189477853
4785,8150.SR,2024-06-13,19.347047694396974,2024-06-23,18.806292687606813,2.7950259663998573
4784,8150.SR,2024-08-20,16.923659617996215,2024-08-21,16.50307154159546,2.4852076081317027
4783,8150.SR,2024-08-25,16.823519235992432,2024-08-26,16.442988076400756,2.2618998691876757
4782,8150.SR,2024-10-16,14.720579808998108,2024-10-17,14.380103656196594,2.312926238091483
4781,8150.SR,2024-12-08,13.178423847198486,2024-12-11,12.99817154159546,1.3677834898393058
4780,8150.SR,2025-01-08,15.5217,2025-01-12,15.321420191001891,1.2903213500976551
4779,8150.SR,2025-01-14,15.541728458404542,2025-01-23,15.221279808998109,2.0618597877583142
4778,8150.SR,2025-02-02,16.0224,2025-02-03,15.74200826740265,1.7499983310699487
4777,8150.SR,2025-02-06,17.404331159591674,2025-02-09,17.224080764007567,1.0356640190954383
4776,8150.SR,2025-02-11,18.065256916809084,2025-02-12,17.30419268760681,4.212861365365521
4775,8150.SR,2025-02-27,16.883604611206053,2025-03-02,16.00237154159546,5.219460476027134
4774,8150.SR,2025-04-03,14.840747694396972,2025-04-06,13.358676152801515,9.986501840166747
4773,8150.SR,2025-04-07,14.039628458404541,2025-04-09,13.478844038200378,3.994296728475465
4772,8150.SR,2025-04-13,14.700552305603027,2025-04-14,16.162595388793946,-9.945497643878792
4771,8150.SR,2025-04-20,16.422959617996217,2025-04-21,16.0224,2.439022120941488
4770,8150.SR,2025-05-22,13.178423847198486,2025-05-25,12.978144038200378,1.5197554071740065
4769,8150.SR,2025-06-16,11.996771541595459,2025-06-17,11.456015579795837,4.507512374680984
4768,8160.SR,2022-04-10,31.9071678565979,2022-04-11,31.408618537902832,1.5624994387960918
